e35904.f.akamaiedge.net,e584.g.akamaiedge.net,0.83
e13136.d.akamaiedge.net,e12841.d.akamaiedge.net,0.83
e10414.g.akamaiedge.net,e11408.d.akamaiedge.net,0.83
ns-940.awsdns-53.net,ns-984.awsdns-59.net,0.85
ns-4.perimeterx.com,ns-1.perimeterx.com,0.95
e7100.g.akamaiedge.net,e584.g.akamaiedge.net,0.82
e802.g.akamaiedge.net,e7100.g.akamaiedge.net,0.86
e14245.dscb.akamaiedge.net,e7695.dscg.akamaiedge.net,0.81
e10370.g.akamaiedge.net,e1875.c.akamaiedge.net,0.83
a1834.dscg2.akamai.net,a1363.dscg.akamai.net,0.82
e1875.g.akamaiedge.net,e3365.x.akamaiedge.net,0.82
a1851.dscg2.akamai.net,a1887.dscq.akamai.net,0.82
e118161.a.akamaiedge.net,e12841.d.akamaiedge.net,0.83
e1875.dscg.akamaiedge.net,e14245.dscb.akamaiedge.net,0.85
e12930.dscj.akamaiedge.net,e78038.dsca.akamaiedge.net,0.81
e4361.b.akamaiedge.net,e3365.x.akamaiedge.net,0.86
e13678.dscb.akamaiedge.net,e14245.dscb.akamaiedge.net,0.85
trouter2-usce-1-b.cloudapp.net,trouter2-usce-0-b.cloudapp.net,0.97
e10414.g.akamaiedge.net,e10770.a.akamaiedge.net,0.83
e1875.dscg.akamaiedge.net,e11720.dsca.akamaiedge.net,0.85
e6858.dscx.akamaiedge.net,e7695.dscg.akamaiedge.net,0.84
e19274.x.akamaiedge.net,e1875.g.akamaiedge.net,0.83
qtl.colorado.edu,ems.colorado.edu,0.81
e19274.x.akamaiedge.net,e10414.g.akamaiedge.net,0.83
e13678.dscb.akamaiedge.net,e6858.dscx.akamaiedge.net,0.81
e7876.dscg.akamaiedge.net,e751.dscx.akamaiedge.net,0.84
e7876.dscg.akamaiedge.net,e87.dspg.akamaiedge.net,0.88
a1887.dscq.akamai.net,a1834.dscg2.akamai.net,0.82
e7876.dscg.akamaiedge.net,e1875.dscg.akamaiedge.net,0.92
e7876.dscg.akamaiedge.net,e11076.dscf.akamaiedge.net,0.85
e12370.g.akamaiedge.net,e1875.c.akamaiedge.net,0.83
a-0003.dc-msedge.net,l-0003.l-msedge.net,0.85
ns2-24-us-east-1.ec2-rdns.amazonaws.com,ns1-24-us-east-1.ec2-rdns.amazonaws.com,0.97
e10414.g.akamaiedge.net,e12841.d.akamaiedge.net,0.83
a1916.dscg2.akamai.net,a1363.dscg.akamai.net,0.82
e4350.dscd.akamaiedge.net,e6858.dscx.akamaiedge.net,0.84
e10370.g.akamaiedge.net,e802.g.akamaiedge.net,0.83
e11076.dscf.akamaiedge.net,e78038.dsca.akamaiedge.net,0.81
e6030.a.akamaiedge.net,e6603.g.akamaiedge.net,0.86
e12841.d.akamaiedge.net,e584.g.akamaiedge.net,0.83
a1916.dscg2.akamai.net,a1911.dscq.akamai.net,0.86
e10414.g.akamaiedge.net,e7100.g.akamaiedge.net,0.83
e7876.dscg.akamaiedge.net,e6858.dscx.akamaiedge.net,0.84
e6030.a.akamaiedge.net,e103288.a.akamaiedge.net,0.83
e1875.dscg.akamaiedge.net,e1875.c.akamaiedge.net,0.88
e1875.g.akamaiedge.net,e802.g.akamaiedge.net,0.86
e10856.b.akamaiedge.net,e1875.c.akamaiedge.net,0.83
a2047.mm3.akamai.net,a2047.mm2.akamai.net,0.95
e1875.g.akamaiedge.net,e7100.g.akamaiedge.net,0.82
e10370.g.akamaiedge.net,e10770.a.akamaiedge.net,0.91
a1851.dscg2.akamai.net,a1834.dscg2.akamai.net,0.91
ns2-16-us-east-1.ec2-rdns.amazonaws.com,ns1-24-us-east-1.ec2-rdns.amazonaws.com,0.92
a1834.dscg2.akamai.net,a122.dscg3.akamai.net,0.82
a1851.dscg2.akamai.net,a122.dscg3.akamai.net,0.82
e12370.g.akamaiedge.net,e7100.g.akamaiedge.net,0.83
e10370.g.akamaiedge.net,e7100.g.akamaiedge.net,0.87
trouter2-azsc-uswc-0-a.cloudapp.net,trouter2-uswc-0-a.cloudapp.net,0.86
e27504.dsca.akamaiedge.net,e751.dscx.akamaiedge.net,0.85
e7876.dscg.akamaiedge.net,e78038.dsca.akamaiedge.net,0.85
e116479.dscb.akamaiedge.net,e14245.dscb.akamaiedge.net,0.85
e1875.g.akamaiedge.net,e12841.d.akamaiedge.net,0.83
e12370.g.akamaiedge.net,e12841.d.akamaiedge.net,0.83
e13136.d.akamaiedge.net,e11408.d.akamaiedge.net,0.83
e12370.g.akamaiedge.net,e6030.a.akamaiedge.net,0.83
csdms.colorado.edu,ems.colorado.edu,0.83
a1956.dscb.akamai.net,a1916.dscg2.akamai.net,0.86
e27504.dsca.akamaiedge.net,e11720.dsca.akamaiedge.net,0.85
a1887.dscq.akamai.net,a1911.dscq.akamai.net,0.86
e17513.dscd.akamaiedge.net,e27504.dsca.akamaiedge.net,0.85
e12370.g.akamaiedge.net,e10770.a.akamaiedge.net,0.87
e17513.dscd.akamaiedge.net,e751.dscx.akamaiedge.net,0.88
e1875.c.akamaiedge.net,e12841.d.akamaiedge.net,0.83
e802.g.akamaiedge.net,e584.g.akamaiedge.net,0.86
e87.dspg.akamaiedge.net,e1875.dscg.akamaiedge.net,0.88
a-ups-presence19-prod-azsc.eastus2.cloudapp.azure.com,a-ups-presence5-prod-azsc.centralus.cloudapp.azure.com,0.83
a1993.dscq.akamai.net,a1887.dscq.akamai.net,0.86
e1875.c.akamaiedge.net,e584.g.akamaiedge.net,0.82
e10414.g.akamaiedge.net,e584.g.akamaiedge.net,0.83
cs.colorado.edu,csdms.colorado.edu,0.83
e17513.dscd.akamaiedge.net,e1875.dscg.akamaiedge.net,0.85
a1956.dscb.akamai.net,a1993.dscq.akamai.net,0.86
cs.colorado.edu,ems.colorado.edu,0.88
e10856.b.akamaiedge.net,e118161.a.akamaiedge.net,0.83
e19274.x.akamaiedge.net,e12370.g.akamaiedge.net,0.83
e9659.dspg.akamaiedge.net,e7695.dscg.akamaiedge.net,0.84
a1916.dscg2.akamai.net,a1834.dscg2.akamai.net,0.86
e19274.x.akamaiedge.net,e10370.g.akamaiedge.net,0.83
e3365.x.akamaiedge.net,e1875.c.akamaiedge.net,0.82
e10770.a.akamaiedge.net,e7100.g.akamaiedge.net,0.83
blob.sn4prdstr28a.store.core.windows.net,blob.bnz10prdstr09a.store.core.windows.net,0.86
e87.dspg.akamaiedge.net,e9659.dspg.akamaiedge.net,0.84
a1988.b.akamai.net,a1918.z.akamai.net,0.89
e7876.dscg.akamaiedge.net,e17513.dscd.akamaiedge.net,0.81
edge-web.dual-gslb.spotify.com,edge-web-guc3.dual-gslb.spotify.com,0.86
e4350.dscd.akamaiedge.net,e751.dscx.akamaiedge.net,0.84
e751.dscx.akamaiedge.net,e7695.dscg.akamaiedge.net,0.84
trouter2-uswc-0-a.cloudapp.net,trouter2-usce-0-b.cloudapp.net,0.9
e4350.dscd.akamaiedge.net,e27504.dsca.akamaiedge.net,0.85
a1887.dscq.akamai.net,a1363.dscg.akamai.net,0.81
e116479.dscb.akamaiedge.net,e11076.dscf.akamaiedge.net,0.85
embed.sendtonews.com,timber.sendtonews.com,0.86
e1875.g.akamaiedge.net,e584.g.akamaiedge.net,0.86
e13678.dscb.akamaiedge.net,e1875.dscg.akamaiedge.net,0.85
e12930.dscj.akamaiedge.net,e11720.dsca.akamaiedge.net,0.85
a1956.dscb.akamai.net,a1911.dscq.akamai.net,0.86
e116479.dscb.akamaiedge.net,e13678.dscb.akamaiedge.net,0.89
a1916.dscg2.akamai.net,a1993.dscq.akamai.net,0.82
wus2-breeziest-in.cloudapp.net,wus203-breeziest-in.cloudapp.net,0.94
e13678.dscb.akamaiedge.net,e11076.dscf.akamaiedge.net,0.85
onedscolprdneu05.northeurope.cloudapp.azure.com,onedscolprdweu04.westeurope.cloudapp.azure.com,0.87
a297.dscc.akamai.net,a743.dscg.akamai.net,0.8
a297.dscc.akamai.net,a1992.dscd.akamai.net,0.81
e8329.x.akamaiedge.net,e6600.b.akamaiedge.net,0.77
ibg.colorado.edu,ntp-c.colorado.edu,0.72
e7614.g.akamaiedge.net,e8329.x.akamaiedge.net,0.77
e7614.g.akamaiedge.net,e4262.dscg.akamaiedge.net,0.72
a1815.dscr.akamai.net,a297.dscc.akamai.net,0.76
a1815.dscr.akamai.net,a1992.dscd.akamai.net,0.81
e7614.g.akamaiedge.net,e33907.a.akamaiedge.net,0.74
a1815.dscr.akamai.net,a743.dscg.akamai.net,0.76
e7614.g.akamaiedge.net,e7808.dscg.akamaiedge.net,0.76
a297.dscc.akamai.net,a1851.dscc.akamai.net,0.81
kludge.colorado.edu,ibg.colorado.edu,0.74
e33907.a.akamaiedge.net,e4628.b.akamaiedge.net,0.74
e13106.a.akamaiedge.net,e4113.dscd.akamaiedge.net,0.72
e125010.dscf.akamaiedge.net,e4113.dscd.akamaiedge.net,0.78
e8329.x.akamaiedge.net,e3925.dscx.akamaiedge.net,0.76
e8329.x.akamaiedge.net,e13106.a.akamaiedge.net,0.78
e3925.dscx.akamaiedge.net,e4113.dscd.akamaiedge.net,0.8
e33907.a.akamaiedge.net,e3925.dscx.akamaiedge.net,0.72
e8329.x.akamaiedge.net,e4628.b.akamaiedge.net,0.82
e125010.dscf.akamaiedge.net,e11271.dscg.akamaiedge.net,0.81
e7614.g.akamaiedge.net,e13136.g.akamaiedge.net,0.83
e125010.dscf.akamaiedge.net,e9959.dsce9.akamaiedge.net,0.74
e8329.x.akamaiedge.net,e13136.g.akamaiedge.net,0.78
e3925.dscx.akamaiedge.net,e11271.dscg.akamaiedge.net,0.81
a743.dscg.akamai.net,a1851.dscc.akamai.net,0.76
e3925.dscx.akamaiedge.net,e9959.dsce9.akamaiedge.net,0.81
a1815.dscr.akamai.net,a1851.dscc.akamai.net,0.86
e7614.g.akamaiedge.net,e13106.a.akamaiedge.net,0.78
e7808.dscg.akamaiedge.net,e4113.dscd.akamaiedge.net,0.8
e13106.a.akamaiedge.net,e4628.b.akamaiedge.net,0.74
e125010.dscf.akamaiedge.net,e3925.dscx.akamaiedge.net,0.78
e8329.x.akamaiedge.net,e33907.a.akamaiedge.net,0.78
e3925.dscx.akamaiedge.net,e4628.b.akamaiedge.net,0.72
e7808.dscg.akamaiedge.net,e11271.dscg.akamaiedge.net,0.81
a-tr-teamsc-uswe-03.westus.cloudapp.azure.com,a-tr-teamsc-usea2-03.eastus2.cloudapp.azure.com,0.87
e7808.dscg.akamaiedge.net,e9959.dsce9.akamaiedge.net,0.77
e33907.a.akamaiedge.net,e6600.b.akamaiedge.net,0.78
glims-web.apps.int.nsidc.org,awx.apps.int.nsidc.org,0.71
e673.dsce9.akamaiedge.net,e4113.dscd.akamaiedge.net,0.8
ns-918.awsdns-50.net,ns-542.awsdns-03.net,0.75
e7808.dscg.akamaiedge.net,e4628.b.akamaiedge.net,0.72
player.sendtonews.com,s2l.sendtonews.com,0.71
h2.shared.global.fastly.net,e.sni.global.fastly.net,0.74
e7808.dscg.akamaiedge.net,e3925.dscx.akamaiedge.net,0.8
e673.dsce9.akamaiedge.net,e11271.dscg.akamaiedge.net,0.77
e13136.g.akamaiedge.net,e4113.dscd.akamaiedge.net,0.72
e673.dsce9.akamaiedge.net,e9959.dsce9.akamaiedge.net,0.85
api-env.dropbox-dns.com,www-env.dropbox-dns.com,0.87
e13106.a.akamaiedge.net,e6600.b.akamaiedge.net,0.78
a1830.dscg2.akamai.net,a1851.dscc.akamai.net,0.82
e7614.g.akamaiedge.net,e6600.b.akamaiedge.net,0.82
e13136.g.akamaiedge.net,e11271.dscg.akamaiedge.net,0.73
e33907.a.akamaiedge.net,e13106.a.akamaiedge.net,0.87
dns.umea.se,ns3.umea.se,0.82
onedscolprdcus04.centralus.cloudapp.azure.com,pexsucpna03.centralus.cloudapp.azure.com,0.73
e7808.dscg.akamaiedge.net,e673.dsce9.akamaiedge.net,0.76
e7808.dscg.akamaiedge.net,e6600.b.akamaiedge.net,0.72
e13136.g.akamaiedge.net,e4628.b.akamaiedge.net,0.74
e33907.a.akamaiedge.net,e13136.g.akamaiedge.net,0.78
e673.dsce9.akamaiedge.net,e3925.dscx.akamaiedge.net,0.76
fa00bc7e-2da3-42ed-8c08-a2a1e55d8dce.organizations.api.brightspace.com,fa00bc7e-2da3-42ed-8c08-a2a1e55d8dce.activities.api.brightspace.com,0.87
e4262.dscg.akamaiedge.net,e673.dsce9.akamaiedge.net,0.76
a1830.dscg2.akamai.net,a743.dscg.akamai.net,0.82
e11271.dscg.akamaiedge.net,e4113.dscd.akamaiedge.net,0.81
a1830.dscg2.akamai.net,a1992.dscd.akamai.net,0.77
a1830.dscg2.akamai.net,a297.dscc.akamai.net,0.73
rr4.sn-uhvcpax0n5-jaus.googlevideo.com,rr4---sn-uhvcpax0n5-jaus.googlevideo.com,0.92
us01-logfiles-va.zoom.us,us04-logfiles-va-4.zoom.us,0.88
e125010.dscf.akamaiedge.net,e4262.dscg.akamaiedge.net,0.78
a1830.dscg2.akamai.net,a1815.dscr.akamai.net,0.82
e7614.g.akamaiedge.net,e4628.b.akamaiedge.net,0.82
ns-918.awsdns-50.net,ns-863.awsdns-43.net,0.75
e4628.b.akamaiedge.net,e4113.dscd.akamaiedge.net,0.72
e13136.g.akamaiedge.net,e6600.b.akamaiedge.net,0.74
e4262.dscg.akamaiedge.net,e3925.dscx.akamaiedge.net,0.8
e6600.b.akamaiedge.net,e4628.b.akamaiedge.net,0.86
e4262.dscg.akamaiedge.net,e4628.b.akamaiedge.net,0.76
a1992.dscd.akamai.net,a743.dscg.akamai.net,0.76
ns-1687.awsdns-18.co.uk,ns-2027.awsdns-61.co.uk,0.78
e9959.dsce9.akamaiedge.net,e11271.dscg.akamaiedge.net,0.73
e125010.dscf.akamaiedge.net,e7808.dscg.akamaiedge.net,0.78
e4262.dscg.akamaiedge.net,e9959.dsce9.akamaiedge.net,0.77
e4262.dscg.akamaiedge.net,e11271.dscg.akamaiedge.net,0.85
ns-863.awsdns-43.net,ns-542.awsdns-03.net,0.8
e7808.dscg.akamaiedge.net,e4262.dscg.akamaiedge.net,0.84
a1992.dscd.akamai.net,a1794.g.akamai.net,0.71
e13136.g.akamaiedge.net,e13106.a.akamaiedge.net,0.91
e9959.dsce9.akamaiedge.net,e4113.dscd.akamaiedge.net,0.77
e4262.dscg.akamaiedge.net,e4113.dscd.akamaiedge.net,0.84
e7614.g.akamaiedge.net,e4113.dscd.akamaiedge.net,0.72
a1992.dscd.akamai.net,a1851.dscc.akamai.net,0.81
